"","MD1-R-EB","MD2-R-EB","MD3-R-EB","MD4-R-EB","MD5-R-EB","MD6-R-EB","MD7-R-EB","MD8-R-EB","MD9-R-EB","MD10-R-EB","MD11-R-EB","MD12-R-EB"
"Speer1",0,0,0,0,0,0,0,0,0,0,0,0
"Speer2",0,0,0,0,0,0,0,0,0,0,0,0
"Speer3",0,0,0,0,0,0,0,0,0,0,0,0
"Speer4a",0,0,0,0,0,0,0,0,0,0,0,0
"Speer4b",0,0,0,0,0,1,0,1,0,0,0,0
"Speer4c",0,0,0,0,0,0,0,0,0,0,0,0
"Speer4cos",0,0,0,0,5,0,0,4,2,1,1,5
"Speer4d",0,0,0,0,0,0,0,0,0,0,0,0
"Speer4e",0,0,0,0,0,0,0,0,0,0,0,0
"Speer4f1",0,0,0,0,0,0,0,0,0,0,0,0
"Speer5-ps1",0,0,0,1,0,0,0,0,0,0,0,0
"Speer6-ps1",0,0,0,0,0,0,0,0,0,0,0,0
"Speer8-ps1",0,0,0,0,6,0,1,5,3,4,2,8
"Speer9-ps1",0,0,0,0,0,0,0,0,0,0,0,0
"Spef1",18,43,20,12,29,10,25,27,48,41,58,72
"Spef2",18,23,20,10,8,4,16,10,20,27,6,5
"Speg",140,173,142,102,827,385,754,830,1087,1218,1416,1592
"Spem1",2,0,0,0,0,0,1,3,0,1,3,1
"Spen",4693,5493,4824,3848,5257,2617,4878,6274,4088,3779,5557,5179
"Spert",0,0,0,0,0,0,0,0,0,0,0,0
"Spesp1",15,10,10,7,2,1,1,2,1,1,0,0
"Spg11",1808,2002,1550,1341,2378,1177,2210,2597,2052,2264,2261,2373
"Spg20",630,762,588,495,1213,628,1110,1314,1416,1716,1613,1604
"Spg21",1046,1152,922,731,1126,574,1026,1191,967,1003,1061,1087
"Spg7",1650,2028,1806,1407,2187,1016,2021,2343,1727,1800,2333,2522
"Sphk1",8,8,9,6,7,4,2,4,6,15,8,8
"Sphk2",595,736,726,613,911,409,994,1147,783,936,1134,1314
"Sphkap",0,2,6,2,49,32,24,26,23,12,25,25
"Spi1",6,10,11,2,5,4,2,4,1,4,9,22
"Spib",7,6,20,5,13,8,15,21,14,15,8,16
"Spic",42,66,20,21,6,8,12,10,11,6,8,6
"Spice1",825,801,764,566,730,377,685,840,761,1011,895,1083
"Spidr",1365,1403,1173,973,1148,646,1073,1271,1136,1492,1358,1437
"Spin1",5356,5540,5105,3931,7591,4199,6189,7450,6399,5770,4512,4411
"Spin2-ps1",0,0,0,0,0,0,0,0,0,0,0,0
"Spin2c",33,41,41,27,260,118,202,223,146,422,351,818
"Spin2d",0,1,0,0,0,0,0,0,0,0,1,0
"Spin4",80,96,91,78,129,75,106,117,130,161,89,109
"Spink1",21,28,23,25,16,3,1,8,186,492,146,495
"Spink10",8,7,6,1,0,1,3,0,1,1,1,1
"Spink11",0,0,0,0,0,0,0,0,0,0,0,0
"Spink12",0,0,0,0,0,0,0,0,0,0,0,0
"Spink13",0,0,0,1,0,0,0,0,0,0,0,0
"Spink14",0,0,0,0,0,0,0,0,0,0,0,0
"Spink2",4,7,3,0,3,6,4,2,2,0,0,0
"Spink4",0,1,0,0,0,0,0,0,0,4,0,2
"Spink5",0,0,0,0,1,0,0,2,0,1,0,0
"Spink6",0,0,0,0,0,0,0,0,0,0,0,0
"Spink7",0,0,0,0,0,0,0,0,0,0,0,0
"Spink8",0,0,0,0,0,0,0,0,0,1,0,1
"Spinkl",0,0,0,0,0,0,0,0,0,0,0,0
"Spint1",1165,1100,985,782,1218,558,1096,1253,1007,984,1028,1263
"Spint2",2090,2417,2427,1855,2588,1149,2701,3161,2143,1919,2246,2288
"Spint3",0,0,0,0,0,0,0,0,0,0,0,0
"Spint4",0,0,0,1,0,0,0,1,0,0,0,0
"Spint5",0,1,2,2,1,0,1,0,1,0,0,0
"Spire1",1130,1274,1118,943,2467,1331,2140,2546,2714,3134,2629,2559
"Spire2",464,481,326,251,479,203,470,549,365,327,411,265
"Spn",468,604,523,367,73,64,45,55,77,77,92,55
"Spn-ps",0,0,0,1,0,0,0,0,0,0,0,0
"Spns1",1118,1374,1370,1068,2769,1261,2597,3333,1506,1258,1684,1815
"Spns2",20,31,19,9,26,16,6,14,22,57,72,167
"Spns3",1,6,0,2,1,0,2,2,1,3,2,3
"Spo11",1,2,0,0,5,5,12,23,23,18,13,16
"Spock1",2,9,0,0,14,4,7,17,32,41,13,20
"Spock2",206,267,245,214,612,322,661,636,844,782,720,498
"Spock3",4,1,1,2,8,8,8,10,10,25,12,20
"Spon1",28,40,83,54,1974,779,1738,1605,1602,634,859,470
"Spon2",5,6,9,5,7,6,9,16,17,53,36,105
"Spop",985,1450,1094,866,2716,1388,1918,2223,2088,2034,1888,1739
"Spopl",368,427,392,329,597,290,536,592,496,613,405,457
"Spout1",1074,1215,1103,849,1054,532,1001,1116,978,1077,1215,1125
"Spp1",12907,13789,11418,7424,2487,1108,2586,2177,991,453,486,301
"Spp2",0,0,0,0,0,0,0,1,0,0,0,0
"Sppl2a",617,543,555,400,852,379,641,680,869,1073,738,934
"Sppl2b",224,247,286,220,489,241,512,603,548,532,673,677
"Sppl2c",0,0,0,1,0,0,0,0,0,0,0,0
"Sppl3",1784,1731,1592,1165,2710,1381,2381,2833,2435,2462,2353,2786
"Spr",418,514,512,385,537,260,566,771,458,438,562,622
"Spred1",5164,4317,3949,3503,4086,2019,3087,3805,4584,5890,3348,3747
"Spred2",2715,2963,2267,1849,2647,1456,2416,2810,2310,2328,2454,2258
"Spred3",170,218,214,153,1420,661,1268,1411,1545,1250,1287,976
"Sprn",3,5,7,3,28,7,18,14,13,1,2,0
"Sprr1a",0,0,4,1,1,0,2,2,6,51,40,89
"Sprr1b",0,0,0,0,0,0,0,0,0,0,0,0
"Sprr2a1",0,0,0,0,0,0,0,0,0,0,0,0
"Sprr2a2",0,0,0,0,0,0,0,0,0,0,0,0
"Sprr2a3",0,0,1,1,0,0,0,0,7,12,26,12
"Sprr2b",0,0,0,0,0,0,0,0,0,0,0,0
"Sprr2d",0,0,0,0,0,0,0,0,0,0,0,0
"Sprr2e",0,0,0,0,0,0,0,0,0,0,0,0
"Sprr2f",0,0,0,0,0,0,0,0,0,0,0,0
"Sprr2g",0,0,0,0,0,0,0,0,0,0,0,0
"Sprr2h",0,0,0,0,0,0,0,0,0,0,0,0
"Sprr2i",0,0,0,0,0,0,0,0,0,0,0,0
"Sprr2j-ps",0,0,0,0,0,0,0,0,0,0,0,0
"Sprr2k",0,0,1,0,0,0,0,0,0,0,0,0
"Sprr3",0,0,0,0,0,0,0,0,0,0,0,0
"Sprr4",0,0,0,0,0,0,0,0,0,0,0,0
"Sprtn",508,536,467,405,683,286,613,661,440,534,620,781
"Spry1",416,349,412,277,1101,573,972,1036,1236,1042,957,978
"Spry2",3925,3936,3593,3070,7434,3204,5054,6238,4700,3336,3330,2166
"Spry3",11,13,11,6,180,80,106,120,92,73,32,19
"Spry4",6030,7683,4476,3781,4205,1983,2986,3305,2100,1593,2319,1823
"Spryd3",323,352,282,265,343,150,361,468,324,378,376,457
"Spryd4",436,578,434,337,351,179,333,446,335,301,392,390
"Spryd7",452,463,324,259,923,426,632,797,499,458,372,431
"Spsb1",101,130,78,41,84,50,116,138,70,84,108,124
"Spsb2",38,56,57,45,80,35,65,93,45,49,66,104
"Spsb3",346,436,382,339,483,280,480,557,450,419,438,472
"Spsb4",15,30,28,31,160,97,156,156,212,185,130,175
"Spta1",657,811,930,669,2299,903,1366,1642,580,152,144,61
"Sptan1",13611,14759,14648,11690,16575,7685,17721,22896,13771,14365,19015,22254
"Sptb",154,188,290,229,2560,939,2258,2577,1637,1185,1623,1473
"Sptbn1",11654,14279,11832,9406,18518,8834,15306,17706,14327,18017,19886,23337
"Sptbn2",1205,1450,2395,2031,3065,1552,5302,7632,1819,1109,1707,1288
"Sptbn4",651,881,934,717,547,233,558,714,400,341,401,309
"Sptlc1",864,963,942,705,991,486,980,1163,718,759,707,834
"Sptlc2",1480,1596,1385,1020,2428,1209,2079,2434,1842,2050,1746,2115
"Sptlc3",0,0,0,0,2,3,1,1,4,2,0,4
"Sptssa",430,530,473,360,626,314,577,751,674,805,393,567
"Sptssb",0,0,0,0,0,0,0,0,0,0,0,0
"Spty2d1",776,802,734,578,1471,733,1401,1638,1178,1235,1004,1034
"Spx",6,3,7,3,11,11,16,20,12,18,23,18
"Spz1",0,0,0,1,0,1,0,1,0,0,1,0
"Sqle",1799,2103,2064,1509,8248,3945,6478,7574,4642,4765,3873,4232
"Sqrdl",4,10,8,1,54,24,54,53,48,40,25,36
"Sqstm1",2205,2850,2347,1837,4727,2618,4531,5686,3605,3779,4147,4861
"Sra1",566,698,615,441,686,327,627,703,617,667,660,627
"Srbd1",2198,2599,2155,1694,2326,1178,1868,2255,1902,1787,1886,1863
"Src",1487,1578,1256,938,1513,721,1361,1494,1933,2080,2294,2614
"Srcap",8191,9887,8578,6924,13192,6551,12633,15602,11123,10474,12868,12834
"Srcin1",138,163,197,157,417,176,509,542,497,301,318,164
"Srd5a1",155,161,194,141,421,209,384,403,301,212,192,211
"Srd5a2",0,0,0,0,3,2,2,0,4,4,1,1
"Srd5a3",211,245,223,144,364,168,400,519,322,403,467,555
"Srebf1",1295,1685,1311,1023,2531,1424,2350,2860,2144,2487,2858,3036
"Srebf2",4011,4455,3856,3096,7727,3754,7340,8668,6756,8202,9649,11336
"Srek1",2156,2364,2186,1802,3761,1703,2981,3643,2940,3262,2884,2945
"Srek1ip1",431,447,349,289,679,341,500,620,617,716,638,687
"Srf",887,1046,1010,785,1922,950,1833,2148,2000,1951,2024,2306
"Srfbp1",1189,1462,1225,1009,1399,614,1189,1506,957,860,1238,1101
"Srgap1",141,138,150,121,532,224,470,566,557,766,690,1190
"Srgap2",1557,1800,1533,1173,2912,1555,2521,2783,2934,3665,3655,4345
"Srgap3",256,373,293,256,1291,762,938,1105,876,584,509,555
"Srgn",6,7,2,6,115,13,16,44,110,9,3,25
"Sri",325,429,305,284,586,278,527,652,417,649,618,750
"Srl",1479,1711,1739,1305,1900,952,1681,1780,1591,1609,1438,1386
"Srm",4165,4956,4355,3429,4960,2497,4347,4829,3208,2852,3771,3524
"Srms",33,24,21,17,28,16,35,46,15,7,13,7
"Srp14",751,1082,872,689,986,449,956,1196,841,756,1054,881
"Srp19",1337,1574,1291,1023,1551,702,1148,1384,1050,966,1044,947
"Srp54a",139,218,162,158,377,180,275,314,284,292,210,177
"Srp54b",0,0,0,0,0,0,0,0,0,0,0,0
"Srp54c",0,0,0,0,0,0,0,0,0,0,0,0
"Srp68",2893,3470,2622,2080,3571,1769,2997,3734,3257,3953,3851,3998
"Srp72",5447,5685,5084,3891,5594,2701,4740,5702,4643,5458,5296,5759
"Srp9",1151,1508,1176,892,1672,826,1389,1626,1204,1145,1157,1023
"Srpk1",6193,6939,6667,5306,8488,3897,7504,8647,5902,5566,6113,5402
"Srpk2",2334,2539,2058,1574,2624,1357,2216,2628,2016,2299,1801,1853
"Srpk3",1,3,0,0,0,0,0,0,0,0,0,0
"Srpr",3618,4186,3899,2969,4239,2070,4073,4965,2982,2613,3384,3098
"Srprb",641,720,569,490,1096,559,1112,1236,1042,1152,1243,1280
"Srpx",4,1,1,1,4,1,0,4,2,3,1,2
"Srpx2",9,1,16,6,0,1,5,2,2,4,3,2
"Srr",52,37,47,39,53,27,44,58,111,182,135,210
"Srrd",153,244,176,122,236,114,267,285,257,244,328,354
"Srrm1",11291,11461,11013,8803,13613,6681,12638,14879,11215,11930,13245,12646
"Srrm2",36032,36373,34937,27705,52697,24401,47608,57844,42360,41963,53103,53758
"Srrm3",16,16,19,13,94,48,89,129,102,75,112,71
"Srrm4",23,39,40,29,109,62,115,134,95,110,126,66
"Srrm4os",49,57,43,43,9,7,12,16,17,10,6,1
"Srrt",7253,8491,7669,6284,8405,4261,7830,9253,6195,5376,6464,6050
"Srsf1",24076,26043,24735,19446,31745,15357,26330,29843,24570,23561,14761,12566
"Srsf10",9966,10249,9264,7207,12758,6338,10744,12576,10957,10777,6119,6039
"Srsf11",5492,5935,5516,4476,7211,3613,6274,7488,6068,6387,6307,5820
"Srsf12",20,19,34,11,74,42,97,89,58,64,57,75
"Srsf2",9627,10955,9527,7647,13545,7043,11996,14159,11761,10125,8955,9996
"Srsf3",12382,15347,13556,11196,20679,10516,17098,20288,15554,13320,8863,8755
"Srsf4",2148,2545,2246,1849,2808,1245,2553,3138,2538,2634,3481,3311
"Srsf5",7300,8210,8188,6692,11563,5425,10036,12099,8194,8673,9813,9411
"Srsf6",10036,11117,10195,8272,15103,7760,12343,14724,11126,9221,7008,6959
"Srsf7",7883,8601,7485,5950,10621,5415,8976,10828,8385,7589,5195,5415
"Srsf9",1794,2327,2314,1680,3743,1708,3317,4063,2994,3022,3157,3249
"Srxn1",1028,910,773,660,575,303,558,656,369,306,308,302
"Sry",0,0,0,0,0,0,0,0,0,0,0,0
"Ss18",3592,3561,3908,3264,5465,2580,5225,6456,3689,3787,3875,3468
"Ss18l1",267,279,211,175,269,150,207,321,301,358,317,336
"Ss18l2",118,204,156,144,223,96,162,223,204,168,204,150
"Ssb",10799,11056,9427,7772,12094,5455,9623,11006,9440,9977,9126,7759
"Ssbp1",1787,2231,2074,1689,2130,938,1756,2097,1681,1761,1535,1392
"Ssbp2",74,70,61,48,678,349,475,519,691,527,358,391
"Ssbp3",1767,1827,1903,1508,5267,2678,4724,5501,5465,6078,6821,8003
"Ssbp4",1676,1868,1522,1267,1070,502,1265,1406,857,1107,2027,2325
"Ssc4d",130,152,156,110,88,45,120,144,61,58,73,72
"Ssc5d",16,15,24,13,44,35,47,44,119,135,113,119
"Ssfa2",813,890,668,522,1244,602,1083,1220,820,1087,1185,1448
"Ssh1",630,657,681,495,1063,493,1102,1365,1005,1025,1257,1355
"Ssh2",851,873,691,490,1382,740,1103,1313,1222,1279,1061,1140
"Ssh3",96,109,119,85,186,88,222,189,174,225,260,347
"Ssmem1",7,7,4,9,9,3,10,11,8,7,8,4
"Ssna1",234,356,287,218,400,188,365,447,381,413,446,413
"Sspn",12,7,6,4,15,4,6,12,5,12,4,7
"Sspo",7,5,13,3,49,19,66,86,75,103,123,111
"Ssr1",5213,5843,4672,3617,8369,4042,6718,8104,5894,6189,5015,4980
"Ssr2",3727,4378,3656,2895,3724,1877,3550,4364,2602,2263,2381,2720
"Ssr3",6442,6908,5698,4485,12075,5801,9655,10964,9952,10635,8243,8245
"Ssr4",450,619,502,402,766,326,713,782,612,716,803,864
"Ssrp1",11767,14398,12327,10020,15829,7457,13885,16243,12085,12605,14269,12906
"Sssca1",761,1116,961,764,1367,627,1170,1321,987,749,1107,857
"Sst",0,0,1,1,1,2,1,0,4,2,0,0
"Sstr1",0,1,0,0,1,0,2,2,1,1,1,0
"Sstr2",2,3,2,2,10,10,9,10,4,8,4,8
"Sstr3",3,2,1,1,2,1,2,6,7,2,3,0
"Sstr4",0,0,1,0,0,1,0,2,1,2,0,1
"Sstr5",2,7,0,3,9,8,4,6,5,3,5,1
"Ssty1",0,0,0,0,0,0,0,0,0,0,0,0
"Ssty2",0,0,0,0,0,0,0,0,0,0,0,0
"Ssu2",0,0,0,0,0,2,1,1,0,1,1,1
"Ssu72",1513,1727,1593,1115,1505,788,1467,1758,1405,1510,1707,2069
"Ssx2ip",1483,1447,1346,1028,1618,895,1481,1761,1513,1216,1015,970
"Ssx9",0,0,0,0,0,0,0,0,0,0,0,0
"Ssxa1",0,0,0,0,0,0,0,0,0,0,0,0
"Ssxb1",0,0,0,0,0,0,0,0,0,0,0,0
"Ssxb10",0,0,0,0,0,0,0,0,0,0,0,0
"Ssxb2",0,0,0,0,0,0,0,0,0,0,0,0
"Ssxb3",0,0,0,0,0,0,0,0,0,0,0,0
"Ssxb5",0,0,0,0,0,0,0,0,0,0,0,0
"Ssxb6",0,0,0,0,0,0,0,0,0,0,0,0
"Ssxb8",0,0,0,0,0,0,0,0,0,0,0,0
"Ssxb9",0,0,0,0,0,0,0,0,0,0,0,0
"St13",9127,10975,10022,7856,13026,6172,11497,13608,9011,9308,10243,10280
"St14",1019,1048,1357,1042,1947,864,1988,2523,1316,1149,1549,1395
"St18",0,3,3,4,5,3,7,3,4,2,2,3
"St3gal1",181,141,124,68,266,153,253,263,365,419,366,646
"St3gal2",589,713,530,413,1172,553,1106,1306,1106,1389,1806,2455
"St3gal3",254,297,268,217,309,147,321,357,351,388,460,483
"St3gal4",210,252,134,97,235,142,189,247,199,243,345,332
"St3gal5",92,90,80,85,267,110,266,286,254,349,415,730
"St3gal6",4,2,10,1,55,34,77,74,88,262,326,456
"St5",798,987,615,493,715,342,549,664,504,566,723,868
"St6gal1",302,376,338,243,1804,977,1665,1832,2212,2684,3142,2996
"St6gal2",6,8,22,10,301,114,220,199,291,221,103,101
"St6galnac1",0,0,0,0,0,0,1,0,1,1,0,0
"St6galnac2",225,280,268,222,166,93,243,326,180,144,207,211
"St6galnac3",125,97,108,89,148,97,122,173,228,344,169,237
"St6galnac4",150,166,154,123,180,107,185,270,254,712,1333,1124
"St6galnac5",0,0,0,1,5,0,0,3,4,6,2,9
"St6galnac6",395,507,420,326,427,197,378,443,374,524,585,666
"St7",72,45,74,44,158,78,140,142,172,198,177,159
"St7l",246,254,253,177,358,194,315,386,383,425,411,481
"St8sia1",265,317,433,332,127,54,206,313,96,244,191,218
"St8sia2",2,1,3,2,256,120,236,237,244,228,265,221
"St8sia3",10,13,29,16,356,186,331,394,476,244,168,38
"St8sia3os",0,0,0,0,0,0,0,0,0,0,0,0
"St8sia4",17,15,16,10,100,58,59,78,93,126,41,46
"St8sia5",1,4,5,3,17,9,15,20,6,4,6,3
"St8sia6",112,122,53,45,84,64,57,76,40,15,24,22
"Stab1",7,9,7,4,15,12,13,18,13,18,19,49
"Stab2",3,4,2,1,1,0,0,3,2,5,4,3
"Stac",0,0,1,0,3,2,1,6,3,3,3,2
"Stac2",240,295,171,171,150,75,121,168,94,100,87,69
"Stac3",14,21,9,8,9,3,8,22,7,15,17,28
"Stag1",5357,4802,4800,3848,7665,3713,6498,7865,5448,5062,4243,4129
"Stag2",4840,4731,4433,3454,13316,6616,10335,11287,9848,10074,6729,6784
"Stag3",1323,1352,942,687,301,151,331,447,295,302,327,312
"Stam",1477,1442,1244,868,1605,858,1471,1781,1487,1971,1463,1482
"Stam2",1245,1374,1095,931,1753,850,1467,1795,1161,1139,1087,1270
"Stambp",120,95,123,95,159,73,178,207,128,178,171,230
"Stambpl1",77,108,57,52,76,42,48,58,66,58,83,91
"Stamos",1,4,3,1,8,0,4,6,6,19,11,5
"Stap1",0,0,0,0,0,0,0,0,1,0,1,1
"Stap2",98,101,113,106,342,147,309,323,186,211,294,270
"Star",114,94,72,65,157,86,130,152,87,76,96,92
"Stard10",92,96,149,124,429,195,503,605,368,359,463,517
"Stard13",82,86,101,63,173,111,167,221,213,308,407,423
"Stard3",218,366,231,206,408,246,455,476,492,579,646,768
"Stard3nl",587,786,692,521,959,466,775,1008,697,716,610,738
"Stard4",889,1045,910,650,3010,1522,2336,2599,2572,3883,2181,2767
"Stard5",269,279,244,147,326,159,284,293,270,219,177,147
"Stard6",36,41,24,28,23,24,32,31,22,26,18,20
"Stard7",1448,1651,1407,1114,2753,1296,2319,2671,2305,2591,2286,2424
"Stard8",49,83,115,86,125,64,121,179,245,2054,2955,6624
"Stat1",404,420,323,245,477,237,347,444,329,319,308,325
"Stat2",627,710,619,531,715,344,707,780,724,857,898,934
"Stat3",2596,3021,2340,1847,1008,534,843,902,733,964,1031,1456
"Stat4",584,685,650,513,356,200,412,515,238,81,96,33
"Stat5a",55,61,53,47,111,47,102,99,96,180,172,279
"Stat5b",226,208,178,107,501,247,369,449,659,1016,856,1329
"Stat6",819,869,678,530,892,391,798,889,498,527,662,659
"Stau1",1717,1951,1488,1264,2078,1045,1852,2202,1857,2387,2748,2968
"Stau2",272,262,242,207,937,391,787,869,632,671,590,707
"Stbd1",11,7,16,10,134,64,151,155,172,353,240,290
"Stc1",241,207,96,75,21,7,21,20,192,478,242,232
"Stc2",759,1041,761,604,285,174,263,296,427,651,506,581
"Steap1",274,292,214,216,162,68,141,160,81,73,56,61
"Steap2",1728,1323,1249,942,872,391,814,923,542,383,296,355
"Steap3",167,323,265,213,163,81,225,265,81,61,79,63
"Steap4",7,24,22,7,2,3,2,6,1,3,0,1
"Stfa1",0,0,0,0,1,0,0,0,0,0,0,0
"Stfa2",0,0,0,0,1,1,0,0,0,0,0,0
"Stfa2l1",0,0,0,0,0,0,0,0,0,0,0,0
"Stfa3",0,0,0,0,0,0,0,0,0,0,0,0
"Stil",1106,1088,981,815,1334,621,1152,1450,1255,1462,1307,1440
"Stim1",379,436,329,286,1336,715,1160,1301,812,654,723,740
"Stim2",719,700,636,529,985,456,776,971,988,992,936,914
"Stip1",12519,13485,11670,9281,13032,7194,12209,14093,10459,10258,10778,9869
"Stk-ps2",0,0,0,0,0,0,0,0,0,0,0,0
"Stk10",551,700,583,483,682,411,643,708,547,558,651,653
"Stk11",1807,2160,1947,1589,2192,1043,1997,2525,1968,2292,3025,3538
"Stk11ip",930,1101,908,740,1114,579,1142,1373,1055,1007,1287,1366
"Stk16",601,823,754,540,942,437,891,880,829,956,1030,1093
"Stk17b",863,854,844,656,2523,1271,1899,2267,1275,874,540,465
"Stk19",126,214,163,127,228,107,177,239,151,161,159,193
"Stk24",2844,2618,2291,1808,4540,2156,3290,4168,3621,3790,3934,4175
"Stk25",1231,1428,1149,952,1704,791,1561,1820,1554,1975,2274,2822
"Stk26",403,427,432,295,1673,901,1398,1447,1207,1202,616,585
"Stk3",946,893,717,530,820,446,767,994,909,1028,794,849
"Stk31",333,312,305,280,73,41,133,209,37,17,34,16
"Stk32a",18,23,16,16,78,30,69,64,68,142,149,222
"Stk32b",1,6,2,1,31,18,16,26,24,64,37,49
"Stk32c",5,11,6,3,14,4,9,17,20,22,10,19
"Stk33",1,1,1,0,0,1,1,2,1,10,0,1
"Stk35",1779,2131,1759,1350,2992,1507,2943,3496,2323,1999,1823,1954
"Stk36",93,83,117,85,105,76,121,151,173,232,220,247
"Stk38",3140,3174,3072,2419,3629,2035,4017,4713,2728,2712,2693,3019
"Stk38l",877,1145,884,694,1266,602,999,1288,922,918,772,768
"Stk39",103,106,90,72,1771,837,1407,1514,1561,1384,1303,1319
"Stk4",3892,4113,3840,3031,5019,2544,4425,5294,3638,3228,3297,3235
"Stk40",1352,1477,1278,1012,1681,826,1608,1924,1522,1575,1641,1630
"Stkld1",3,0,1,2,3,1,0,4,0,3,0,2
"Stmn1",4272,6569,4713,3886,6958,3440,5984,7509,6183,6774,7745,9009
"Stmn1-rs1",6,6,10,7,18,3,10,10,7,15,15,17
"Stmn2",4023,5335,4900,3573,2532,1319,1818,2079,2629,2258,1797,1241
"Stmn3",65,91,65,58,232,104,200,189,174,73,101,25
"Stmn4",0,4,6,4,71,25,50,50,24,16,13,4
"Stmnd1",0,0,2,0,0,0,0,0,1,0,0,2
"Stn1",548,560,611,460,729,321,753,835,698,939,1183,1334
"Stom",124,163,115,69,300,165,271,298,315,333,240,202
"Stoml1",582,591,598,527,502,220,481,613,309,257,299,318
"Stoml2",2898,3979,2996,2403,3555,1754,3105,3473,3031,3098,3651,3663
"Stoml3",1,1,0,0,1,1,1,1,1,0,1,1
"Ston1",204,240,221,150,514,222,457,503,459,618,742,789
"Ston2",2357,2381,3114,2423,2190,1149,1955,2289,1608,1112,965,1004
"Stox1",7,9,8,10,13,10,14,18,28,37,17,33
"Stox2",443,504,556,429,2864,1380,2658,2917,2587,1677,1462,1144
"Stpg1",11,25,20,15,10,3,8,15,8,2,4,8
"Stpg2",0,4,2,1,0,0,2,0,1,0,0,0
"Stpg3",4,11,16,9,4,1,6,6,2,2,0,2
"Stpg4",0,3,3,0,2,1,4,2,1,3,3,3
"Stra6",7,13,5,4,22,11,28,25,47,25,18,21
"Stra6l",4,9,2,2,23,16,18,19,28,35,22,29
"Stra8",232,215,90,102,13,6,14,19,6,1,2,0
"Strada",638,787,546,480,724,365,650,795,798,901,859,919
"Stradb",194,192,165,101,241,150,245,268,264,327,236,326
"Strap",6290,7344,5657,4589,7212,3853,5650,6622,6176,6165,5139,5313
"Strbp",4311,4223,3477,2583,6755,3476,5516,6188,6448,6560,4614,4221
"Strc",0,1,1,0,1,1,0,1,0,0,2,0
"Strip1",1511,1713,1343,1066,1748,831,1496,1813,1679,2042,2274,2600
"Strip2",30,20,18,18,29,16,18,28,15,7,4,8
"Strn",1009,996,857,693,1519,766,1241,1506,1427,1776,1804,1941
"Strn3",3554,3524,3261,2665,4422,2281,3747,4435,3498,3600,2891,3194
"Strn4",2272,2575,2317,1845,2752,1303,2659,3105,2635,3001,3596,3746
"Stt3a",4745,4993,4319,3342,6012,3213,5462,6393,4726,5380,5185,5541
"Stt3b",5046,5277,4930,3897,8001,3932,6743,7730,6677,7407,6732,7638
"Stub1",1338,1605,1538,1243,2459,1110,2301,2792,1941,2052,2466,2882
"Stum",0,2,3,1,9,4,3,6,9,13,3,4
"Stx11",14,16,25,20,26,16,62,79,30,20,39,37
"Stx12",1322,1328,1216,869,1570,777,1392,1657,1331,1594,1252,1489
"Stx16",1200,1210,1227,917,1780,863,1609,1767,1538,1700,1412,1618
"Stx17",203,199,149,126,332,154,274,310,396,481,400,400
"Stx18",313,333,327,212,363,179,360,417,329,472,659,777
"Stx19",0,0,0,0,0,0,0,0,0,0,0,0
"Stx1a",125,135,161,112,204,100,202,244,149,170,236,290
"Stx1b",46,68,49,39,138,47,133,177,150,142,181,180
"Stx2",149,129,140,125,290,143,273,376,358,494,505,690
"Stx3",1408,1439,1714,1229,6159,3017,5576,6145,3186,2118,2158,1625
"Stx4a",364,497,525,445,888,363,867,983,553,648,965,1086
"Stx5a",554,694,576,574,888,422,864,1016,930,1101,1231,1411
"Stx6",438,543,478,353,872,428,791,934,943,1113,1122,1182
"Stx7",504,538,551,418,2367,1043,2157,2468,1588,1542,988,1275
"Stx8",198,288,272,177,374,184,314,401,311,408,270,356
"Stxbp1",412,445,425,298,1057,622,1054,1110,1005,1161,1243,1238
"Stxbp2",1370,1437,1473,1123,2246,952,2249,2687,1887,2161,2715,3304
"Stxbp3",494,527,462,375,734,373,584,768,648,738,507,630
"Stxbp3-ps",17,12,15,13,16,9,20,23,24,28,16,21
"Stxbp4",462,520,469,336,966,607,855,917,1447,1718,1253,1382
"Stxbp5",254,264,265,199,871,388,774,946,830,1442,1370,1647
"Stxbp5l",3,4,4,2,32,17,20,31,30,34,10,17
"Stxbp6",27,40,52,40,431,214,336,342,499,430,234,162
"Styk1",15,21,18,18,13,9,15,18,8,4,2,4
"Styx",1784,1573,1433,1182,1648,777,1316,1583,1395,1502,685,837
"Styxl1",1,0,0,0,2,2,3,0,4,3,2,2
"Sub1",6266,7561,6895,5489,7673,3921,6541,7679,5793,5747,4581,3832
"Sucla2",2565,2304,1876,1548,2471,1016,1866,2194,1844,1956,2071,2030
"Suclg1",1932,1816,1990,1648,2177,925,2140,2543,1654,1893,2244,2320
"Suclg2",3800,4634,3145,2498,4400,2333,3681,4389,3301,3240,3156,3006
"Sucnr1",0,0,0,0,2,1,0,0,2,0,0,0
"Suco",2467,2631,2217,1754,3291,1660,2979,3428,2572,3039,2222,2340
"Suds3",1581,1944,1763,1474,2682,1387,2664,2903,2249,2373,2441,2716
"Sufu",644,810,705,532,1855,942,1605,1796,2005,2205,2178,2448
"Sugct",0,1,3,1,10,0,5,4,4,10,9,7
"Sugp1",1515,1724,1626,1310,1807,910,1706,2151,1535,1724,1976,1974
"Sugp2",1610,1751,1585,1291,1875,766,1755,2015,1734,1779,2203,2285
